,wave_model2_1,wave_model2_2,wave_model2_3,wave_model2_4,wave_model2_5,wave_model2_6,wave_model2_7,ids_stable_period_1,ids_stable_period_2,ids_stable_period_3,ids_no_stable_period
1836,144.2,137.8,141.4,141.6,170.8,154.2,129.8,1,0,0,0
1837,63.1111111111,68.3333333333,69.2222222222,78.1111111111,89.7777777778,84.4444444444,68.2222222222,0,1,0,0
1838,145.333333333,152.333333333,154.0,163.833333333,191.666666667,183.333333333,145.5,1,0,0,0
1839,125.75,134.625,136.375,167.75,197.5,186.875,142.125,1,0,0,0
1840,63.7272727273,74.8181818182,79.4545454545,148.636363636,87.5454545455,92.1818181818,61.5454545455,0,1,0,0
1841,43.7,44.1,43.9,47.3,62.6,57.7,45.3,0,1,0,0
1842,205.5,204.5,203.0,198.5,211.5,244.5,227.5,1,0,0,0
1843,841.0,818.4,842.8,795.0,143.6,116.0,825.4,1,0,0,0
1844,90.6818181818,91.5,94.9545454545,123.727272727,119.045454545,102.0,101.090909091,0,1,0,0
1845,69.2307692308,68.7692307692,66.7692307692,70.4615384615,72.8461538462,64.8461538462,68.0,0,1,0,0
1846,72.7142857143,66.0,79.8571428571,83.0,106.285714286,113.571428571,62.0,1,0,0,0
1847,57.3333333333,49.6666666667,50.0,65.3333333333,70.3333333333,56.6666666667,55.6666666667,0,0,1,0
1848,75.0,74.7586206897,77.1379310345,82.6896551724,96.8275862069,96.8620689655,70.275862069,0,1,0,0
1849,74.8947368421,75.2631578947,73.7894736842,78.7894736842,64.1052631579,65.4736842105,73.5789473684,0,1,0,0
1850,264.04,269.8,271.64,325.12,390.64,371.36,271.24,1,0,0,0
1851,89.0,95.3333333333,88.6666666667,91.6666666667,61.1666666667,53.6666666667,91.1666666667,0,1,0,0
1852,95.4,96.2,104.6,96.4,104.8,119.8,100.2,1,0,0,0
1853,117.947368421,127.105263158,122.473684211,196.368421053,164.894736842,116.0,114.157894737,0,1,0,0
1854,116.692307692,130.615384615,119.461538462,127.230769231,129.461538462,135.615384615,120.615384615,1,0,0,0
1855,240.6,248.6,254.9,255.7,111.6,58.4,240.0,1,0,0,0
1856,94.8,93.2,103.8,102.8,7.2,7.4,95.0,0,1,0,0
1857,65.5,68.0833333333,70.4166666667,65.6666666667,58.0,60.6666666667,69.0,0,1,0,0
1858,102.714285714,93.8571428571,90.5714285714,97.1428571429,44.4285714286,39.2857142857,109.428571429,1,0,0,0
1859,305.333333333,288.166666667,312.0,350.166666667,363.5,361.666666667,310.333333333,1,0,0,0
1860,84.5454545455,77.1818181818,94.3636363636,119.0,163.545454545,153.363636364,78.0909090909,0,1,0,0
1861,171.4,176.8,155.6,187.6,224.8,241.6,177.2,1,0,0,0
1862,55.75,59.25,50.25,57.0,101.0,90.25,44.5,0,1,0,0
1863,71.6666666667,69.3333333333,81.5,88.8333333333,81.6666666667,86.0,71.6666666667,0,0,1,0
1864,112.285714286,110.0,112.928571429,103.0,93.4285714286,86.1428571429,113.571428571,0,1,0,0
1865,45.3333333333,43.0833333333,53.9166666667,59.5833333333,105.75,101.416666667,53.0,0,0,1,0
1866,75.75,78.0,61.5,49.5,42.75,48.25,82.5,0,1,0,0
1867,210.4,217.2,215.4,215.0,60.2,46.0,210.4,1,0,0,0
1868,104.0,105.75,110.75,137.25,129.5,126.5,129.0,1,0,0,0
1869,74.5,74.75,70.5,91.25,130.25,153.5,84.75,0,1,0,0
1870,90.25,108.5,88.0,102.25,53.75,47.75,101.5,1,0,0,0
1871,55.3,57.4333333333,57.5333333333,64.1333333333,84.3,85.3666666667,45.5333333333,0,0,1,0
1872,249.133333333,268.666666667,275.466666667,297.6,338.266666667,332.066666667,265.133333333,1,0,0,0
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1874,197.230769231,207.615384615,209.0,206.692307692,206.384615385,205.615384615,192.538461538,1,0,0,0
1875,728.090909091,742.636363636,742.575757576,732.666666667,40.7575757576,30.8787878788,746.424242424,1,0,0,0
1876,193.0,204.0,198.5,236.0,210.0,203.5,188.0,1,0,0,0
1877,142.25,135.0,136.0,158.75,204.75,183.25,148.75,1,0,0,0
1878,91.0,97.5,96.0,134.5,99.5,146.0,112.5,0,1,0,0
1879,65.1666666667,63.75,60.6666666667,59.5833333333,68.25,69.3333333333,66.4166666667,0,1,0,0
1880,142.0,135.166666667,122.166666667,161.666666667,184.666666667,189.166666667,132.666666667,1,0,0,0
1881,287.0,275.25,297.75,299.25,228.0,188.75,307.0,1,0,0,0
1882,130.909090909,130.666666667,131.424242424,149.96969697,189.939393939,180.666666667,129.484848485,0,1,0,0
1883,64.2,59.8,51.0,63.6,80.6,89.4,58.6,0,1,0,0
1884,123.75,122.75,114.416666667,139.583333333,165.666666667,163.5,119.916666667,1,0,0,0
1885,94.3684210526,87.9473684211,90.1052631579,96.2631578947,73.0526315789,67.6842105263,82.7894736842,0,1,0,0
1886,85.25,102.25,81.0,83.0,57.75,87.5,95.25,0,1,0,0
1887,95.1304347826,92.3913043478,97.2608695652,109.608695652,172.217391304,171.173913043,87.5652173913,0,1,0,0
1888,76.0,81.6666666667,90.0,73.0,114.166666667,99.3333333333,92.5,0,1,0,0
1889,75.0666666667,75.6666666667,81.0,74.0666666667,27.5333333333,24.2,79.4,0,1,0,0
1890,416.9,420.1,434.8,428.9,195.6,201.5,427.4,1,0,0,0
1891,85.5,83.5,82.75,92.0,90.5,94.25,86.5,1,0,0,0
1892,119.25,110.75,113.5,126.5,145.75,150.75,118.25,1,0,0,0
1893,47.3846153846,53.7692307692,50.5384615385,58.8461538462,67.5384615385,65.6153846154,41.6923076923,0,0,1,0
1894,152.454545455,163.181818182,172.272727273,153.909090909,43.8181818182,41.1818181818,157.545454545,1,0,0,0
1895,167.0,169.25,173.5,175.0,174.5,154.25,180.75,1,0,0,0
1896,77.5,77.5,77.9,84.3,83.1,92.6,70.0,0,0,1,0
1897,45.0,46.75,45.3333333333,46.5833333333,40.75,48.8333333333,54.3333333333,0,0,1,0
1898,119.25,128.5,128.25,146.25,127.5,109.25,127.0,1,0,0,0
1899,36.75,49.0,38.25,67.0,59.75,64.75,43.25,0,1,0,0
1900,62.1666666667,64.1666666667,69.8333333333,75.8333333333,71.5833333333,69.3333333333,64.5833333333,0,1,0,0
1901,436.75,457.25,456.75,493.25,630.0,673.5,446.75,1,0,0,0
1902,101.25,104.0,107.25,106.75,119.75,103.25,129.25,1,0,0,0
1903,246.789473684,257.789473684,252.631578947,270.526315789,294.157894737,290.578947368,250.210526316,1,0,0,0
1904,53.25,55.5,53.25,67.25,40.75,37.25,49.75,0,0,1,0
1905,189.666666667,200.666666667,200.0,197.833333333,187.5,171.333333333,208.5,0,1,0,0
1906,303.6,329.133333333,319.8,348.333333333,477.933333333,518.866666667,316.266666667,1,0,0,0
1907,80.0,85.5,89.5,93.5,51.5,36.25,89.5,1,0,0,0
1908,48.25,53.0,53.25,66.75,83.75,83.25,55.75,0,0,1,0
1909,106.0,106.8,90.0,101.2,83.2,60.4,97.8,0,0,1,0
1910,69.0,71.75,75.75,58.0,64.25,62.0,69.5,1,0,0,0
1911,66.8666666667,67.8,69.4,84.0666666667,109.2,97.5333333333,70.1333333333,0,1,0,0
1912,172.222222222,180.555555556,168.333333333,197.555555556,220.222222222,196.0,168.0,1,0,0,0
1913,161.25,157.25,149.0,163.0,141.25,152.75,182.25,1,0,0,0
1914,438.333333333,466.166666667,467.166666667,465.5,393.166666667,363.0,465.0,1,0,0,0
1915,91.7333333333,93.7666666667,87.5333333333,92.3666666667,70.4,61.5666666667,89.7333333333,0,0,1,0
1916,128.166666667,136.166666667,138.666666667,144.0,122.833333333,125.833333333,136.833333333,1,0,0,0
1917,94.3333333333,92.6,87.4,96.1333333333,103.8,104.2,91.7333333333,0,1,0,0
1918,108.777777778,202.0,98.5,104.777777778,86.0555555556,97.0555555556,121.777777778,0,0,1,0
1919,119.411764706,120.0,126.705882353,244.823529412,237.235294118,136.882352941,131.705882353,0,1,0,0
1920,89.1111111111,72.6666666667,77.1111111111,78.6666666667,48.5555555556,40.5555555556,71.8888888889,0,1,0,0
1921,139.0,153.0,155.0,161.0,164.5,181.75,143.75,1,0,0,0
1922,232.1,238.65,234.25,263.25,366.05,372.6,250.25,1,0,0,0
1923,115.25,109.25,100.0,111.75,151.0,174.5,103.25,1,0,0,0
1924,103.090909091,109.0,115.0,123.818181818,115.909090909,126.0,116.272727273,0,1,0,0
1925,36.9166666667,32.3333333333,36.5,45.8333333333,82.6666666667,66.4166666667,38.3333333333,0,0,1,0
1926,110.5,99.75,93.75,100.0,40.75,34.75,99.5,0,1,0,0
1927,648.25,615.0,630.25,592.0,482.75,550.25,665.0,0,1,0,0
1928,787.45,838.15,881.6,1340.0,1013.15,937.9,819.15,1,0,0,0
1929,59.4285714286,64.0,63.5714285714,63.0,27.7142857143,24.1428571429,61.0,0,1,0,0
1930,110.9,108.2,114.6,113.8,147.0,137.3,113.1,1,0,0,0
1931,222.375,229.583333333,225.125,229.458333333,237.125,249.083333333,241.75,1,0,0,0
1932,228.375,239.0,243.125,233.5,281.625,329.375,233.5,1,0,0,0
1933,69.1428571429,62.4285714286,70.4285714286,74.1428571429,96.0,97.2857142857,68.0,0,1,0,0
1934,93.75,95.25,117.0,126.5,150.25,132.0,118.75,1,0,0,0
1935,140.4,111.9,110.5,127.9,94.6,104.9,108.4,0,0,1,0
1936,141.111111111,121.555555556,142.0,164.555555556,181.555555556,174.111111111,130.444444444,1,0,0,0
1937,120.5,118.5,124.833333333,105.833333333,114.666666667,125.333333333,114.833333333,0,1,0,0
1938,68.25,65.75,63.25,79.5,119.25,102.0,63.0,0,1,0,0
1939,189.8,206.2,203.0,260.0,345.4,346.8,217.0,1,0,0,0
1940,124.434782609,122.565217391,119.0,128.52173913,133.826086957,120.47826087,111.391304348,1,0,0,0
1941,101.5,104.0,101.0,95.5,82.0,98.75,99.75,1,0,0,0
1942,68.0833333333,77.0,77.9166666667,98.4166666667,155.833333333,145.333333333,78.4166666667,0,1,0,0
1943,118.75,113.5,128.25,124.75,122.0,121.0,134.5,1,0,0,0
1944,375.153846154,385.923076923,378.461538462,426.423076923,460.423076923,469.153846154,405.692307692,1,0,0,0
1945,362.133333333,392.066666667,371.4,431.266666667,347.333333333,357.2,419.733333333,1,0,0,0
1946,74.9090909091,79.4545454545,73.1818181818,85.2727272727,108.727272727,111.363636364,81.0,0,1,0,0
1947,74.75,77.375,77.25,72.0,56.75,38.875,68.625,0,1,0,0
1948,182.928571429,186.142857143,194.785714286,194.714285714,242.071428571,239.571428571,208.5,1,0,0,0
1949,66.5555555556,68.0,66.2222222222,56.8888888889,74.4444444444,78.0,70.0,0,1,0,0
1950,245.3125,258.875,245.4375,261.125,347.0,401.9375,255.125,1,0,0,0
1951,129.277777778,130.944444444,135.888888889,139.611111111,159.472222222,159.472222222,120.777777778,0,1,0,0
1952,59.5333333333,63.4,58.2666666667,67.8,75.3333333333,78.0666666667,59.2666666667,0,0,1,0
1953,56.0,61.5,68.0,81.0,76.5,73.5,52.5,0,1,0,0
1954,346.3,355.95,346.9,376.45,475.3,474.0,363.55,1,0,0,0
1955,137.133333333,132.8,147.066666667,169.333333333,222.066666667,221.266666667,127.333333333,1,0,0,0
1956,133.0,132.6,134.6,134.0,144.8,144.8,133.6,1,0,0,0
1957,55.8,59.2,59.8,70.4857142857,74.6857142857,56.4571428571,53.8571428571,0,0,1,0
1958,182.833333333,180.583333333,186.75,178.916666667,137.0,122.916666667,195.333333333,0,0,1,0
1959,177.25,197.0,194.5,197.75,122.75,161.0,234.25,1,0,0,0
1960,131.6,121.6,135.0,152.6,183.8,201.0,149.0,1,0,0,0
1961,106.2,113.6,111.0,117.0,85.8,66.4,117.8,0,1,0,0
1962,143.5,144.0,137.666666667,142.0,157.416666667,147.083333333,147.916666667,1,0,0,0
1963,138.4,137.3,140.1,145.6,92.3,76.5,143.0,1,0,0,0
1964,66.4,65.2,73.0,68.2,52.4,41.0,77.6,0,1,0,0
1965,102.058823529,99.5294117647,100.882352941,106.411764706,122.117647059,118.941176471,104.058823529,0,1,0,0
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1967,142.1,138.6,143.3,166.6,197.2,166.7,138.3,0,1,0,0
1968,55.5,55.75,56.25,71.0,103.25,95.5,47.25,0,1,0,0
1969,68.3333333333,69.9166666667,75.4166666667,71.0833333333,71.8333333333,75.6666666667,69.8333333333,0,1,0,0
1970,239.25,225.75,210.0,237.0,271.5,293.75,239.75,1,0,0,0
1971,239.714285714,234.142857143,224.571428571,252.571428571,163.0,148.285714286,224.142857143,1,0,0,0
1972,60.45,61.65,64.2,80.65,123.2,121.3,60.05,0,1,0,0
1973,56.2631578947,57.2631578947,63.4210526316,61.9473684211,42.4210526316,40.3684210526,66.4736842105,0,1,0,0
1974,139.454545455,131.181818182,127.727272727,145.272727273,91.3636363636,86.8181818182,130.545454545,0,1,0,0
1975,128.333333333,123.75,118.916666667,159.0,198.75,203.083333333,126.666666667,1,0,0,0
1976,113.5,113.875,107.375,114.0,123.5,112.0,106.375,1,0,0,0
1977,125.9,125.6,129.1,127.6,119.0,114.8,130.5,1,0,0,0
1978,82.5,78.6,77.7,96.2,75.8,77.7,86.4,0,0,1,0
1979,57.25,61.25,71.25,61.75,77.75,76.0,56.25,1,0,0,0
1980,53.8888888889,55.2222222222,57.2222222222,62.8888888889,73.5555555556,73.7777777778,58.7777777778,0,1,0,0
1981,43.8181818182,46.0909090909,46.3636363636,40.8181818182,33.3636363636,33.3636363636,41.0,0,0,1,0
1982,72.5,72.75,71.5,77.25,56.1666666667,47.0833333333,74.3333333333,0,0,1,0
1983,52.75,50.0,54.0,51.0,54.0,55.75,56.75,0,0,1,0
1984,51.0,57.25,51.25,50.25,58.0,54.25,56.0,0,1,0,0
1985,430.545454545,451.0,460.181818182,675.909090909,453.090909091,458.181818182,407.272727273,1,0,0,0
1986,85.8571428571,84.0,84.0,92.2857142857,88.1428571429,97.7142857143,76.7142857143,1,0,0,0
1987,42.6,42.6,46.4,70.4,85.2,90.0,46.2,0,1,0,0
1988,167.705882353,177.882352941,182.294117647,186.705882353,240.235294118,253.235294118,186.941176471,1,0,0,0
1989,37.75,42.25,35.5,60.75,64.0,88.75,41.5,0,1,0,0
1990,98.8095238095,99.1428571429,99.9523809524,113.857142857,126.523809524,119.714285714,95.1428571429,0,1,0,0
1991,117.133333333,116.4,108.666666667,121.666666667,103.133333333,97.4666666667,115.8,1,0,0,0
1992,68.4285714286,68.1428571429,63.5714285714,78.1428571429,106.571428571,105.571428571,60.1428571429,0,1,0,0
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1994,210.272727273,202.0,204.454545455,232.090909091,187.636363636,193.181818182,203.909090909,1,0,0,0
1995,58.6666666667,75.6666666667,60.0,71.3333333333,60.0,61.6666666667,66.3333333333,0,1,0,0
1996,71.5,67.0,79.5,75.5,72.5,71.5,76.5,0,1,0,0
1997,199.916666667,201.333333333,195.666666667,176.833333333,71.25,67.0833333333,223.833333333,0,1,0,0
1998,171.0,182.875,189.625,175.75,106.875,106.5,193.375,1,0,0,0
1999,234.285714286,237.785714286,237.5,267.642857143,331.142857143,331.857142857,244.714285714,1,0,0,0
2000,127.25,147.0,147.0,136.75,52.25,47.25,160.25,1,0,0,0
